word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
クー,0,0,0,0,0,0,0,0,0,0
料理,0,0,0,0,0,0,0,0,0,0
料理,0,0,0,0,0,0,0,0,0,0
料理,0,0,0,0,0,0,0,0,0,0
いいね,0,0,0,0,0,0,1,0,0,0
クーラー,0,0,0,0,0,0,0,0,0,0
冷却,0,0,0,0,0,0,0,0,0,0
涼しさ,0,0,0,0,0,0,1,0,0,0
コープ,1,0,1,0,0,1,0,0,0,0
協力する,0,0,0,0,0,0,1,0,0,0
協力している,0,0,0,0,0,0,1,0,0,1
協力,0,0,0,0,0,0,1,0,0,1
協同組合,0,0,0,0,0,0,1,0,0,1
座標,0,0,0,0,0,0,0,0,0,0
警官,0,0,0,1,0,0,0,0,0,1
大量の,0,0,0,0,0,0,0,0,0,0
銅,0,0,0,0,0,0,0,0,0,0
コピー,0,0,0,0,0,1,0,0,0,0
模倣者,1,0,1,0,0,1,0,0,0,0
コピーする,0,0,0,0,0,0,0,0,0,0
著作権,0,0,0,0,0,0,0,0,0,0
コーラル,0,0,0,0,0,0,0,0,0,0
コード,0,0,0,0,0,0,0,0,0,0
非常線,0,0,0,0,0,0,0,0,0,0
コーデュロイ,0,0,0,0,0,0,0,0,0,0
芯,0,0,0,0,0,0,1,0,0,0
コルク,0,0,0,0,0,0,0,0,0,0
栓抜き,0,0,0,0,0,0,0,0,0,0
コーン,0,0,0,0,0,0,0,0,0,0
角膜,0,0,0,0,0,0,0,0,0,0
コーナー,0,0,0,0,0,0,0,0,0,0
コルネット,0,0,0,0,0,0,0,0,0,0
コーニス,0,0,0,0,0,0,0,0,0,0
コーンスターチ,0,0,0,0,0,0,0,0,0,0
当然の結果,0,0,0,0,0,0,0,0,0,0
コロナ,0,0,0,0,0,0,0,0,0,0
戴冠式,0,0,0,0,1,0,1,0,0,1
検死官,0,0,0,0,0,1,0,0,0,0
伍長,0,0,0,0,0,1,0,0,0,0
コーポレート,0,0,0,0,0,0,0,0,0,0
株式会社,0,0,0,0,0,0,1,0,0,1
肉体的な,0,0,0,0,0,0,1,0,0,0
軍団,0,0,0,0,0,0,0,0,0,0
死体,0,0,1,0,0,1,0,1,0,0
コーパス,0,0,0,0,0,0,0,0,0,0
囲い,0,0,0,0,0,0,0,0,0,0
修正,0,0,0,0,0,1,0,0,0,0
是正,0,0,0,0,0,0,1,0,0,0
正しさ,0,0,0,0,0,0,0,0,0,1
相関,0,0,0,0,0,0,0,0,0,0
相関的な,0,0,0,0,0,0,0,0,0,0
一致する,0,0,0,0,0,0,0,0,0,0
対応,0,1,0,0,0,0,1,0,0,0
特派員,0,0,0,0,0,0,0,0,0,0
廊下,0,0,0,0,0,0,0,0,0,0
確証する,0,0,0,0,0,0,1,0,0,1
確証,0,0,0,0,0,0,0,0,0,1
腐食,0,0,0,0,0,1,0,0,0,0
腐食性の,0,0,0,1,0,1,0,0,0,0
破損した,0,0,0,0,0,1,0,0,0,0
破損している,1,0,1,1,0,1,0,1,0,0
腐敗,0,0,1,0,0,1,0,0,0,0
コース,0,0,0,0,0,0,0,1,0,0
コルセット,0,0,0,0,0,0,0,0,0,0
皮質,0,0,0,0,0,0,0,0,0,0
皮質,0,0,0,0,0,0,0,0,0,0
コルベット,0,0,0,0,0,0,0,0,0,0
化粧品,0,0,0,0,0,0,0,0,0,0
化粧品,0,0,0,0,0,0,0,0,0,0
コズミック,0,0,0,0,0,0,0,0,0,0
宇宙学,0,0,0,0,0,0,0,0,0,0
コスモポリタン,0,0,0,0,0,0,1,0,0,1
宇宙,0,0,0,0,0,0,0,0,0,0
料金,0,0,0,0,0,0,0,0,0,0
高価な,0,0,0,0,0,0,0,0,0,0
コスチューム,0,0,0,0,0,0,0,0,0,0
居心地の良い,0,0,0,0,0,0,1,0,0,0
ベビーベッド,0,0,0,0,0,0,0,0,0,0
コート,0,0,0,0,0,0,0,0,0,0
コテージ,0,0,0,0,0,0,0,0,0,0
コットン,0,0,0,0,0,0,0,0,0,0
ソファー,0,0,0,0,0,0,0,1,0,0
クーガー,0,0,0,0,0,0,0,0,0,0
咳,0,0,1,0,0,1,0,0,0,0
評議会,0,1,0,0,0,0,1,0,0,1
弁護士,0,0,0,0,0,0,1,0,0,1
カウンセラー,1,0,0,1,0,1,0,0,0,1
カウンセラー,0,0,0,0,0,0,1,0,0,1
カウント,0,0,0,0,0,0,1,0,0,1
秒読み,0,1,0,0,0,0,0,0,0,0
表情,0,0,0,0,0,0,0,0,0,0
カウンター,0,0,0,0,0,0,0,0,0,0
対抗する,0,0,0,0,0,0,0,0,0,0
カウンターバランス,0,0,0,0,0,0,0,0,0,0
反訴,0,0,0,0,0,0,0,0,0,0
片方,0,0,0,0,0,0,0,0,0,0
伯爵夫人,0,0,0,0,0,0,1,0,0,0
無数の,0,0,0,0,0,0,0,0,0,0
国,0,0,0,0,0,0,0,0,0,0
田舎者,0,0,0,0,0,0,0,0,0,1
数えます,0,0,0,0,0,0,0,0,0,0
郡,0,0,0,0,0,0,0,0,0,1
クーデター,1,0,0,0,0,0,0,0,1,0
カップル,0,0,0,0,0,0,0,0,0,0
結合した,0,0,0,0,0,0,0,0,0,0
クーポン,0,0,0,0,0,0,0,0,0,0
勇気,0,0,0,0,0,0,1,0,0,0
勇気のある,0,0,0,1,0,0,1,0,0,0
宅配便,0,0,0,0,0,0,0,0,0,1
コース,0,0,0,0,0,0,0,0,0,0
走る,0,0,0,0,0,1,0,0,0,0
裁判所,1,1,0,1,0,0,0,0,0,0
丁寧,0,0,0,0,0,0,1,0,0,0
礼儀,0,0,0,0,0,0,1,0,0,0
裁判所,0,0,0,0,0,0,0,0,0,0
裁判所,0,0,0,0,0,0,0,0,0,0
求愛,0,1,0,0,1,0,1,0,0,1
中庭,0,0,0,0,0,0,0,0,0,0
入り江,0,1,1,1,1,0,1,0,0,0
契約,0,0,0,0,0,0,1,0,0,1
カバー,0,0,0,0,0,0,0,0,0,1
覆われた,0,0,0,0,0,0,0,0,0,0
カバー,0,0,0,0,0,0,0,0,0,0
隠れた,0,0,0,0,0,0,0,0,0,0
切望する,0,0,0,0,0,1,0,0,0,0
牛,0,0,0,0,0,0,0,0,0,0
腰抜け,0,0,1,1,0,1,0,1,0,0
臆病,0,0,0,1,0,1,0,0,0,0
臆病な,0,0,0,1,0,1,0,0,0,0
カウボーイ,0,0,0,0,0,0,0,0,0,0
牛革,0,0,0,0,0,0,0,0,0,0
カウル,0,0,0,0,0,0,0,0,0,0
同僚,0,0,0,0,0,0,0,0,0,0
内気,0,0,0,1,0,0,0,0,0,0
コヨーテ,0,0,0,1,0,0,0,0,0,0
カニ,0,0,0,0,0,0,0,0,0,0
ずんぐりした,1,0,0,0,0,1,0,0,0,0
割れ目,0,0,0,0,0,1,0,0,0,0
割れた,1,0,0,1,0,1,0,0,0,0
クラッカー,0,0,0,0,0,0,0,0,0,0
ひび割れ,0,0,0,0,0,1,0,0,0,0
パチパチ音,0,0,0,0,0,0,0,0,0,0
ゆりかご,0,1,0,0,1,0,1,0,0,1
クラフト,0,0,0,0,0,0,1,0,0,0
職人,0,0,0,0,0,0,1,0,0,0
狡猾な,0,0,0,0,0,0,0,0,0,0
クレイグ,0,0,0,0,0,0,0,0,0,0
ぎゅうぎゅう詰め,0,0,0,0,0,0,0,0,0,0
けいれん,0,1,0,0,0,1,0,0,0,0
狭苦しい,0,0,0,0,0,1,0,0,0,0
クレーン,0,0,0,0,0,0,0,0,0,0
頭蓋骨,0,0,0,0,0,0,0,0,0,0
クランク,0,0,0,0,0,1,0,0,0,0
気難しい,1,0,0,0,0,1,0,0,0,0
くだらない,0,0,1,0,0,1,0,0,0,0
クラップス,0,1,0,0,0,0,0,0,0,0
クラッシュ,0,0,0,1,0,1,0,1,1,0
クレート,0,0,0,0,0,0,0,0,0,0
クレーター,0,0,0,0,0,0,0,0,0,0
切望する,0,1,0,0,0,0,0,0,0,0
渇望,0,1,0,0,0,0,0,0,0,0
ザリガニ,0,0,0,0,0,0,0,0,0,0
クロール,0,0,1,0,0,1,0,0,0,0
クレヨン,0,0,0,0,0,0,0,0,0,0
熱狂する,0,0,0,0,0,0,0,0,0,0
狂った,1,0,0,1,0,1,0,0,0,0
クレイジー,1,0,0,1,0,1,0,1,0,0
きしむ,0,0,0,0,0,1,0,0,0,0
クリーム,0,1,0,0,1,0,1,0,1,0
クリーマー,0,0,0,0,0,0,0,0,0,0
クリーミー,0,0,0,0,0,0,0,0,0,0
折り目,0,0,0,0,0,0,0,0,0,0
作成,0,0,0,0,1,0,1,0,0,0
作成,0,0,0,0,0,0,0,0,0,0
クリエイティブ,0,0,0,0,0,0,1,0,0,0
クリエイター,0,0,0,0,0,0,0,0,0,0
生き物,0,0,1,1,0,1,0,0,0,0
信用,0,0,0,0,0,0,1,0,0,1
資格証明,0,0,0,0,0,0,1,0,0,1
資格,0,0,0,0,0,0,0,0,0,0
信頼性,0,0,0,0,0,0,1,0,0,1
信頼できる,0,0,0,0,0,0,1,0,0,1
クレジット,0,0,0,0,0,0,1,0,0,1
信用できる,0,0,0,0,0,0,1,0,0,1
クレジットされた,0,0,0,0,0,0,1,0,0,0
クレジット,0,0,0,0,0,0,0,0,0,0
債権者,0,0,0,0,0,0,0,0,0,0
信条,0,0,0,0,0,0,0,0,0,0
クリーク,0,0,0,0,0,0,0,0,0,0
忍び寄る,0,0,0,0,0,1,0,0,0,0
忍び寄る,0,1,0,0,0,0,0,0,0,0
火葬,0,0,0,0,0,0,0,1,0,0
クレオール,0,0,0,0,0,0,0,0,0,0
クレッシェンド,0,1,0,0,1,0,1,0,1,1
三日月形,0,0,0,0,0,0,0,0,0,0
隙間,0,0,0,0,0,0,0,0,0,0
クルー,0,0,0,0,0,0,0,0,0,1
ベビーベッド,0,0,0,0,0,0,0,0,0,0
クリケット,0,0,0,0,0,0,0,0,0,0
犯罪,1,0,0,0,0,1,0,0,0,0
犯罪的,1,0,1,1,0,1,0,0,0,0
犯罪性,1,0,1,1,0,1,0,0,0,0
圧着,0,0,0,0,0,0,0,0,0,0
真紅,0,0,0,0,0,0,0,0,0,0
うんざりする,0,0,1,1,0,1,0,1,0,0
不自由,0,0,0,1,0,1,0,1,0,0
不自由な,0,0,0,0,0,1,0,1,0,0
危機,0,0,0,0,0,1,0,0,0,0
ぱりっとした,0,0,0,0,0,1,0,0,0,1
基準,0,0,0,0,0,0,0,0,0,0
評論家,0,0,0,0,0,1,0,0,0,0
批判,1,0,0,0,0,1,0,1,0,0
批判,1,0,1,1,0,1,0,1,0,0
批評,0,0,0,0,0,0,1,0,0,0
生き物,0,0,1,0,0,0,0,0,0,0
鳴く,0,0,0,0,0,0,0,0,0,0
壷,0,0,0,0,0,0,0,0,0,0
食器,0,0,0,0,0,0,0,0,0,0
クロコダイル,0,0,0,1,0,0,0,0,0,0
クロフト,0,0,0,0,0,0,0,0,0,0
詐欺師,0,0,0,0,0,1,0,0,0,0
作物,0,0,0,0,0,0,0,0,0,0
クロッケー,0,0,0,0,0,0,0,0,0,0
クロス,1,0,0,1,0,1,0,1,0,0
クロスボウ,0,0,0,0,0,0,0,0,0,0
交差した,0,0,0,0,0,0,0,0,0,0
交差点,0,0,0,0,0,0,0,0,0,0
股,0,0,0,0,0,0,0,0,0,0
しゃがむ,0,0,0,1,0,0,0,0,0,0
しゃがんだ,0,0,0,0,0,0,0,0,0,0
しゃがむ,0,0,0,1,0,1,0,0,0,0
ディーラー,0,0,0,0,0,0,0,0,0,0
カラス,0,0,0,0,0,0,0,0,0,0
群衆,0,0,0,0,0,0,0,0,0,0
混雑した,0,0,0,0,0,0,0,0,0,0
クラウン,0,0,0,0,0,0,0,0,0,0
クラウニング,0,1,0,0,1,0,1,0,1,1
重要,0,0,0,0,0,0,1,0,0,1
十字を切る,0,0,0,0,0,1,0,0,0,0
十字架,0,0,0,0,0,0,0,0,0,0
はりつけ,1,0,1,1,0,1,0,1,0,0
原油,0,0,1,0,0,1,0,0,0,0
残酷,1,0,1,1,0,1,0,1,0,0
残酷に,1,0,0,1,0,1,0,0,0,0
残酷さ,1,0,1,1,0,1,0,1,0,0
クルーズ,0,0,0,0,0,0,0,0,0,0
クルーザー,0,0,0,0,0,0,0,0,0,0
クラム,0,0,0,0,0,0,0,0,0,0
崩壊している,0,0,0,0,0,1,0,1,0,0
噛み砕く,1,0,0,0,0,1,0,0,0,0
聖戦,1,0,0,1,0,1,0,0,0,0
打ち砕く,0,0,0,0,0,0,0,0,0,0
破砕されました,1,0,1,1,0,1,0,1,0,0
破砕,1,0,1,1,0,1,0,0,0,0
地殻,0,0,0,0,0,0,0,0,0,0
無愛想な,0,0,1,0,0,1,0,0,0,0
松葉杖,0,0,0,0,0,0,0,0,0,0
核心,0,0,0,0,0,0,0,0,0,0
泣く,0,0,0,0,0,1,0,1,0,0
泣く,0,0,0,0,0,1,0,1,0,0
クリプト,0,0,0,1,0,1,0,1,0,0
不可解な,0,0,0,0,0,0,0,0,0,0
暗号化,0,0,0,0,0,0,0,0,0,0
結晶,0,0,0,0,0,0,1,0,0,0
結晶性,0,0,0,0,0,0,0,0,0,0
結晶,0,0,0,0,0,0,0,0,0,0
カブ,0,0,0,0,0,0,0,0,0,0
立方体,0,0,0,0,0,0,0,0,0,1
キュービクル,0,0,0,0,0,0,0,0,0,0
寝取られ,0,0,1,0,0,1,0,0,0,0
カッコウ,0,0,0,0,0,1,0,0,0,0
抱きしめる,0,0,0,0,1,0,1,0,0,1
合図,0,1,0,0,0,0,0,0,0,0
袖口,0,0,0,0,0,0,0,0,0,0
料理,0,0,0,0,0,0,0,0,0,0
料理の,0,0,0,0,0,0,1,0,0,1
選別する,0,0,0,0,0,1,0,0,0,0
最高潮に達する,0,0,0,0,0,0,0,0,0,0
集大成,0,0,0,0,0,0,1,0,0,0
過失,0,0,0,0,0,1,0,0,0,0
有罪,0,0,0,0,0,1,0,0,0,0
犯人,0,0,0,0,0,1,0,0,0,0
カルト,0,0,0,1,0,1,0,0,0,0
耕す,0,1,0,0,0,0,1,0,0,1
栽培された,0,0,0,0,0,0,1,0,0,0
栽培,0,0,0,0,0,0,1,0,0,0
文化,0,0,0,0,0,0,1,0,0,0
暗渠,0,0,0,0,0,0,0,0,0,0
面倒な,0,0,0,0,0,1,0,1,0,0
積雲,0,0,0,0,0,0,0,0,0,0
狡猾,0,0,0,0,0,1,1,0,0,0
カップ,0,0,0,0,0,0,0,0,0,0
食器棚,0,0,0,0,0,0,0,0,0,0
カッピング,0,0,1,1,0,1,0,1,0,0
現在,1,0,1,1,0,1,0,0,0,0
治る,0,0,0,0,0,0,1,0,0,1
収集・整理する,0,0,0,0,0,0,0,0,0,0
治療薬,0,0,0,0,0,0,0,0,0,0
学芸員,0,0,0,0,0,0,0,0,0,0
縁石,0,0,0,0,0,0,0,0,0,0
カード,0,0,0,0,0,0,0,0,0,0
門限,0,0,0,0,0,0,0,0,0,0
好奇心,0,1,0,0,0,0,1,0,1,0
カール,0,0,0,0,0,0,1,0,0,0
カーリング,0,0,0,0,0,0,0,0,0,0
通貨,0,0,0,0,0,0,0,0,0,0
現在,0,0,0,0,0,0,0,0,0,0
カリキュラム,0,0,0,0,0,0,0,0,0,0
カレー,0,0,0,0,0,0,0,0,0,0
呪い,1,0,1,1,0,1,0,1,0,0
呪われた,1,0,0,1,0,1,0,1,0,0
のろい,1,0,1,0,0,1,0,0,0,0
大ざっぱな,0,0,0,0,0,1,0,0,0,0
素っ気ない,0,0,0,0,0,0,0,0,0,0
削減,0,0,0,0,0,0,0,0,0,0
削減,0,0,0,0,0,0,0,0,0,0
カーテン,0,0,0,0,0,0,0,0,0,0
曲率,0,0,0,0,0,0,0,0,0,0
曲線,0,0,0,0,0,0,0,0,0,0
曲がった,0,0,0,0,0,0,0,0,0,0
曲線的な,0,0,0,0,0,0,0,0,0,0
クッション,0,0,0,0,0,0,1,0,0,0
カスプ,0,0,0,0,0,0,0,0,0,0
罵倒した,1,0,0,0,0,0,0,0,0,0
管理人,0,0,0,0,0,0,0,0,0,1
親権,0,0,0,0,0,0,0,0,0,1
習慣,0,0,0,0,0,0,0,0,0,0
慣習的な,0,0,0,0,0,0,0,0,0,0
お客様,0,0,0,0,0,0,1,0,0,0
切る,0,0,0,0,0,0,0,0,0,0
皮膚の,0,0,0,0,0,0,0,0,0,0
可愛い,0,0,0,0,0,0,1,0,0,0
キューティクル,0,0,0,0,0,0,0,0,0,0
カトラリー,0,0,0,0,0,0,0,0,0,0
カッター,0,0,0,1,0,1,0,0,0,0
カッター,0,0,0,0,0,0,1,0,0,0
殺し屋,1,0,0,1,0,1,0,0,0,0
切断,1,0,1,1,0,1,0,1,0,0
挿し木,0,0,0,0,0,0,0,0,0,0
cwt,0,0,0,0,0,0,0,0,0,0
シアン化物,0,0,0,1,0,1,0,0,0,0
サイクル,0,0,0,0,0,0,0,0,0,0
周期的な,0,0,0,0,0,0,0,0,0,0
サイクリスト,0,0,0,0,0,0,0,0,0,0
サイクロン,0,0,0,1,0,1,0,0,1,0
シリンダー,0,0,0,0,0,0,0,0,0,0
円筒形,0,0,0,0,0,0,0,0,0,0
シンバル,0,0,0,0,0,0,0,0,0,0
皮肉屋,0,0,0,0,0,0,0,0,0,0
嚢胞,0,0,0,1,0,1,0,1,0,0
嚢胞性,0,0,1,0,0,0,0,0,0,0
サイトメガロウィルス,0,0,0,0,0,1,0,1,0,0
細胞質,0,0,0,0,0,0,0,0,0,0
皇帝,0,0,0,0,0,0,0,0,0,0
たたく,0,0,0,0,0,0,0,0,0,0
手を出す,0,0,0,0,0,0,0,0,0,0
手を出す,1,0,1,0,0,1,0,0,0,0
お父さん,0,0,0,0,0,0,0,0,0,0
ダド,0,0,0,0,0,0,0,0,0,0
デーモン,1,0,1,1,0,1,0,1,1,0
ダフト,0,0,1,0,0,1,0,0,0,0
短剣,0,0,0,1,0,1,0,0,0,0
毎日,0,1,0,0,0,0,0,0,0,0
可憐な,0,0,0,0,0,0,0,0,0,0
乳製品,0,0,0,0,0,0,0,0,0,0
ダック,0,0,0,0,0,0,0,0,0,0
デール,0,0,0,0,0,0,0,0,0,0
ダム,0,0,0,0,0,0,0,0,0,0
ダメージ,1,0,1,0,0,1,0,1,0,0
損害賠償,0,0,0,0,0,1,0,1,0,0
貴婦人,1,0,1,0,0,0,1,0,0,1
くそ,1,0,1,0,0,1,0,0,0,0
天罰,1,0,0,1,0,1,0,1,0,0
のろわれた,0,0,0,0,0,1,0,0,0,0
湿った,0,0,0,0,0,0,0,0,0,0
湿った,0,0,0,0,0,0,0,0,0,0
ダンパー,0,0,0,0,0,1,0,0,0,0
乙女,0,0,0,0,0,0,0,0,0,0
ダンス,0,0,0,0,1,0,1,0,0,1
踊り子,0,0,0,0,0,0,0,0,0,0
ふけ,0,0,0,0,0,1,0,0,0,0
ダンディ,0,0,1,0,0,1,0,0,0,0
危険,0,0,0,1,0,1,0,1,0,0
危険な,0,0,0,1,0,1,0,0,0,0
ぶら下がる,0,0,0,0,0,0,0,0,0,0
じめじめ,0,0,1,0,0,0,0,0,0,0
粋な,0,0,0,0,0,0,0,0,0,0
あえて,0,1,0,0,0,0,0,0,0,1
大胆,0,0,0,0,0,0,1,0,0,0
暗い,0,0,0,0,0,0,0,1,0,0
暗くする,0,0,0,1,0,1,0,1,0,0
暗くなった,0,0,0,1,0,1,0,1,0,0
暗く,0,0,0,0,0,0,0,0,0,0
暗闇,1,0,0,1,0,1,0,1,0,0
ダーリン,0,0,0,0,1,0,1,0,0,1
くそー,0,0,0,0,0,0,0,0,0,0
ダーツ,0,0,0,1,0,0,0,0,0,0
ダッシュ,0,0,0,0,0,0,0,0,0,0
ダッシュボード,0,0,0,0,0,0,0,0,0,0
破線,1,0,0,1,0,1,0,1,0,0
威勢のいい,0,0,0,0,0,0,1,0,0,0
卑劣に,1,0,1,1,0,1,0,0,0,0
データ,0,0,0,0,0,0,0,0,0,0
データベース,0,0,0,0,0,0,0,0,0,0
日にち,0,0,0,0,0,0,0,0,0,0
娘,0,0,0,0,1,0,1,0,0,0
夜明け,0,1,0,0,1,0,1,0,1,1
日,0,0,0,0,0,0,0,0,0,0
夜明け,0,0,0,0,0,0,0,0,0,0
空想,0,0,0,0,0,0,0,0,0,0
ぼんやりする,0,0,0,0,0,0,0,0,0,0
ぼんやりした,0,0,0,0,0,1,0,0,0,0
眩しい,0,0,0,0,0,0,0,0,0,0
助祭,0,0,0,0,0,0,0,0,0,1
無効にする,0,0,0,0,0,1,0,0,0,0
デッドロック,0,0,0,0,0,1,0,0,0,0
致命的な,1,0,1,1,0,1,0,1,0,0
耳をつんざく,0,0,0,0,0,0,0,0,0,0
難聴,0,0,0,0,0,0,0,0,0,0
対処,0,1,0,0,1,0,1,0,1,1
ディーラー,0,0,0,0,0,0,0,0,0,0
取引,0,0,0,0,0,0,0,0,0,0
取引,0,0,0,0,0,0,0,0,0,1
ディーン,0,0,0,0,0,0,0,0,0,0
親愛なる,0,0,0,0,0,0,1,0,0,0
不足,0,0,0,0,0,0,0,0,0,0
死,1,1,1,1,0,1,0,1,1,0
大失敗,0,0,0,1,0,1,0,1,0,0
議論の余地のある,0,0,0,0,0,0,0,0,0,0
議論,0,0,0,0,0,0,1,0,0,0
放蕩,0,0,1,1,0,1,0,0,0,0
債券,0,1,0,0,0,0,0,0,0,0
借方,0,0,0,0,0,0,0,0,0,0
デブリ,0,0,1,0,0,1,0,0,0,0
借金,0,0,0,0,0,1,0,1,0,0
債務者,0,0,0,0,0,1,0,0,0,0
デビュー,0,0,0,0,0,0,0,0,0,0
十年,0,0,0,0,0,0,0,0,0,0
デカンター,0,0,0,0,0,0,0,0,0,0
減衰,0,0,0,1,0,1,0,1,0,0
腐った,0,0,1,0,0,1,0,1,0,0
故人,0,0,0,0,0,1,0,1,0,0
欺瞞,1,0,1,1,0,1,0,1,1,0
欺瞞的な,0,0,1,0,0,1,0,1,0,0
欺く,1,0,1,0,0,1,0,1,0,0
だまされた,1,0,0,0,0,1,0,0,0,0
欺く,0,0,0,0,0,1,0,0,0,1
良識,0,0,0,0,0,0,1,0,0,0
ちゃんとした,0,0,0,0,0,0,1,0,0,0
欺くこと,0,0,0,0,0,1,0,0,0,0
欺瞞的な,0,0,0,0,0,1,0,0,0,0
断固として,0,0,0,0,0,0,0,0,0,0
落葉性の,0,0,0,0,0,0,0,0,0,0
小数,0,0,0,0,0,0,0,0,0,0
解読する,0,0,0,0,0,0,0,0,0,0
決断,0,0,0,0,0,0,0,0,0,0
決定的,0,0,0,0,0,0,0,0,0,0
デッキ,0,0,0,0,0,0,0,0,0,0
宣言,0,0,0,0,0,0,0,0,0,0
宣言的な,0,0,0,0,0,0,1,0,0,0
宣言する,0,0,0,0,0,0,0,0,0,0
赤緯,0,0,0,0,0,1,0,0,0,0
却下,0,0,0,0,0,1,0,0,0,0
衰退,0,0,0,0,0,1,0,0,0,0
分解する,0,0,1,0,0,0,0,0,0,0
分解した,0,0,0,0,0,0,0,1,0,0
分解,0,0,1,1,0,1,0,1,0,0
飾る,0,0,0,0,0,0,0,0,0,0
装飾,0,0,0,0,0,0,0,0,0,0
礼儀正しさ,0,0,0,0,0,0,0,0,0,0
デコイ,0,0,0,0,0,0,0,0,1,0
下降,0,0,0,0,0,1,0,0,0,0
減った,0,0,0,0,0,0,0,0,0,0
減少,0,0,0,0,0,0,0,0,0,0
布告,0,0,0,0,0,0,0,0,0,0
デクリメント,0,0,0,0,0,1,0,0,0,0
老朽化した,0,0,0,0,0,1,0,0,0,0
非難する,1,0,0,0,0,1,0,0,0,0
献身,0,0,0,0,0,0,1,0,0,0
推測する,0,0,0,0,0,0,0,0,0,0
差し引く,0,0,0,0,0,1,0,0,0,0
控除,0,0,0,0,0,0,0,0,0,0
証書,0,0,0,0,0,0,0,0,0,1
深める,0,0,0,0,0,0,0,0,0,0
鹿,0,0,0,0,0,0,0,0,0,0
名誉毀損,0,0,1,1,0,1,0,0,0,0
中傷的な,1,0,0,0,0,1,0,0,0,0
デフォルト,0,0,1,1,0,1,0,1,0,0
敗北,0,0,0,0,0,1,0,0,0,0
敗北した,0,0,0,0,0,1,0,1,0,0
欠陥,1,0,0,0,0,1,0,0,0,0
亡命,0,0,0,1,0,1,0,0,0,0
不良品,0,0,1,0,0,1,0,0,0,0
守る,0,0,0,1,0,0,1,0,0,0
被告,1,0,0,1,0,0,0,1,0,0
防御した,0,0,0,0,0,0,1,0,0,1
擁護者,0,0,0,0,0,0,1,0,0,1
防御,0,0,0,0,0,0,1,0,0,0
防衛,1,1,0,1,0,0,1,0,0,0
無防備,0,0,0,1,0,1,0,1,0,0
防御可能な,0,0,0,0,0,0,0,0,0,0
防御的な,0,0,0,0,0,0,0,0,0,0
延期する,0,0,0,0,0,0,0,0,0,0
敬意,0,0,0,0,0,0,1,0,0,1
延期,0,0,0,0,0,1,0,0,0,0
延期,0,0,0,0,0,0,0,0,0,0
反抗,1,0,1,1,0,1,0,0,0,0
反抗的な,1,0,0,0,0,1,0,0,0,0
欠乏,0,0,0,0,0,1,0,0,0,0
赤字,0,0,0,0,0,1,0,0,0,0
定義,0,0,0,0,0,0,0,0,0,0
定義済み,0,0,0,0,0,0,0,0,0,0
意味,0,0,0,0,0,0,0,0,0,0
決定的,0,0,0,0,0,0,1,0,0,1
空気を抜く,1,0,0,0,0,1,0,1,0,0
デフレ,0,0,0,1,0,1,0,0,0,0
そらす,0,0,0,0,0,0,0,0,0,0
偏向,0,0,0,0,0,0,0,0,0,0
花をもぎ取ること,0,0,0,0,0,0,0,0,0,0
変形する,0,0,1,0,0,1,0,0,0,0
変形した,0,0,1,0,0,1,0,1,0,0
変形,0,0,1,1,0,1,0,1,0,0
だまし取る,1,0,1,0,0,1,0,0,0,0
負担する,0,0,0,0,0,0,0,0,0,0
器用,0,0,0,0,0,0,0,0,0,0
亡き,0,0,0,0,0,1,0,1,0,0
挑む,1,0,0,1,0,1,0,1,1,0
縮退,1,0,1,0,0,1,0,1,0,0
退化する,0,0,0,0,0,1,0,0,0,0
変性,0,0,0,0,0,0,0,0,0,0
劣化,0,0,0,0,0,1,0,0,0,0
劣化する,0,0,1,0,0,1,0,0,0,0
劣化している,0,0,1,1,0,1,0,1,0,0
程度,0,0,0,0,0,0,1,0,0,0
脱水した,0,0,0,0,0,0,0,0,0,0
遅れ,1,0,1,1,0,1,0,1,0,0
遅延,0,0,0,0,0,1,0,0,0,0
おいしい,0,0,0,0,0,0,1,0,0,0
デリゲート,0,0,0,0,0,0,1,0,0,1
委任,0,0,0,0,0,0,0,0,0,0
有害な,1,0,1,1,0,1,0,0,0,0
消す,0,0,0,0,0,1,0,0,0,0
意図的に,0,0,0,0,0,0,1,0,0,0
審議,0,0,0,0,0,0,0,0,0,0
審議的な,0,0,0,0,0,0,0,0,0,0
珍味,0,0,0,0,0,0,0,0,0,0
おいしい,0,0,0,0,1,0,1,0,0,0
喜び,0,1,0,0,1,0,1,0,0,0
喜んで,0,1,0,0,1,0,1,0,1,0
楽しい,0,1,0,0,1,0,1,0,0,1
描写する,0,0,0,0,0,0,0,0,0,0
描写,0,0,0,0,0,0,0,0,0,0
非行,0,0,0,0,0,1,0,0,0,0
滞納者,1,0,1,0,0,1,0,0,0,0
せん妄,0,0,0,0,0,1,0,1,0,0
せん妄,0,0,1,0,0,1,0,1,0,0
救出,0,1,0,0,1,0,1,0,0,1
配達,0,1,0,0,0,0,1,0,0,0
デル,0,0,0,0,0,0,0,0,0,0
デルタ,0,0,0,0,0,0,0,0,0,0
大洪水,0,0,0,1,0,1,0,1,1,0
妄想,1,0,0,1,0,1,0,1,0,0
妄想的な,1,0,0,1,0,1,0,0,0,0
掘り下げる,0,0,0,0,0,0,0,0,0,0
